"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases","Incidence.Per.100000"
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","September","0",0
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","October","1",1.69
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","November","0",0
"2017","Planning Area 3.1","XI Penha","Brás de Pina","59222","December","1",1.69
"2017","Planning Area 3.1","XI Penha","Penha","78678","January","6",7.63
"2017","Planning Area 3.1","XI Penha","Penha","78678","February","9",11.44
"2017","Planning Area 3.1","XI Penha","Penha","78678","March","5",6.36
"2017","Planning Area 3.1","XI Penha","Penha","78678","April","2",2.54
"2017","Planning Area 3.1","XI Penha","Penha","78678","May","1",1.27
"2017","Planning Area 3.1","XI Penha","Penha","78678","June","2",2.54
"2017","Planning Area 3.1","XI Penha","Penha","78678","July","1",1.27
"2017","Planning Area 3.1","XI Penha","Penha","78678","August","0",0
"2017","Planning Area 3.1","XI Penha","Penha","78678","September","0",0
"2017","Planning Area 3.1","XI Penha","Penha","78678","October","1",1.27
"2017","Planning Area 3.1","XI Penha","Penha","78678","November","0",0
"2017","Planning Area 3.1","XI Penha","Penha","78678","December","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","January","4",8.37
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","February","3",6.27
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","March","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","April","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","May","4",8.37
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","June","2",4.18
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","July","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","August","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","September","1",2.09
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","October","2",4.18
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","November","0",0
"2017","Planning Area 3.1","XI Penha","Penha Circular","47816","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","January","2",15.98
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","February","6",47.95
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","March","1",7.99
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","May","1",7.99
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","June","1",7.99
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Bancários","12512","December","1",7.99
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","January","1",9.08
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","March","2",18.16
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","April","1",9.08
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cacuia","11013","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","January","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cidade Universitária","1556","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","January","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","June","1",20.5
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Cocotá","4877","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","January","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","February","2",10.29
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","April","1",5.14
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","June","1",5.14
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","19437","December","1",5.14
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","January","4",17.41
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","February","3",13.06
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","March","2",8.71
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","April","4",17.41
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","June","3",13.06
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Galeão","22971","December","1",4.35
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","January","1",4.02
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","February","3",12.07
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","March","4",16.1
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","April","3",12.07
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","September","1",4.02
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","October","1",4.02
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Carioca","24848","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","January","1",3.1
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","April","3",9.31
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","September","1",3.1
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","October","1",3.1
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Jardim Guanabara","32213","December","2",6.21
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","January","1",15.44
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","March","2",30.88
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","April","2",30.88
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","May","1",15.44
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","July","1",15.44
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","September","1",15.44
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","October","1",15.44
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Moneró","6476","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","January","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","February","3",25.52
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","March","1",8.51
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Pitangueiras","11756","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","January","1",4.19
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","September","2",8.38
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Portuguesa","23856","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","January","1",16.81
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","March","2",33.62
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","April","2",33.62
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","June","1",16.81
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","September","1",16.81
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Praia da Bandeira","5948","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","January","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","February","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","March","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","May","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","October","1",28.34
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Ribeira","3528","December","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","January","4",13.53
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","February","3",10.15
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","March","2",6.76
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","April","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","May","2",6.76
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","June","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","July","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","August","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","September","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","October","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","November","0",0
"2017","Planning Area 3.1","XX Ilha do Governador","Tauá","29567","December","1",3.38
