"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","35","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","36","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","37","1"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","38","1"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","39","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","40","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","41","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","42","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","43","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","44","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","45","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","46","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","47","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","48","3"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","49","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","50","0"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","51","1"
"2016","Planning Area 1.0","III Rio Comprido","Estácio","17189","52","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","1","4"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","2","3"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","3","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","4","3"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","5","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","6","4"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","7","4"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","8","2"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","9","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","10","5"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","11","8"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","12","7"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","13","8"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","14","14"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","15","10"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","16","9"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","17","2"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","18","7"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","19","3"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","20","3"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","21","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","22","2"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","23","4"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","24","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","25","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","26","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","27","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","28","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","29","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","30","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","31","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","32","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","33","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","34","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","35","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","36","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","37","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","38","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","39","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","40","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","41","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","42","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","43","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","44","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","45","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","46","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","47","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","48","1"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","49","3"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","50","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","51","0"
"2016","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","52","2"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","1","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","2","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","3","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","4","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","5","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","6","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","7","2"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","8","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","9","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","10","4"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","11","3"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","12","4"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","13","7"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","14","12"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","15","5"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","16","4"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","17","3"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","18","4"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","19","6"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","20","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","21","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","22","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","23","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","24","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","25","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","26","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","27","2"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","28","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","29","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","30","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","31","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","32","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","33","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","34","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","35","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","36","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","37","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","38","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","39","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","40","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","41","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","42","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","43","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","44","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","45","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","46","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","47","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","48","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","49","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","50","1"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","51","0"
"2016","Planning Area 1.0","VII São Cristovão","Benfica","25081","52","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","1","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","2","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","3","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","4","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","5","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","6","2"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","7","1"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","8","3"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","9","3"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","10","2"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","11","4"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","12","1"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","13","2"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","14","2"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","15","3"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","16","1"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","17","1"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","18","2"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","19","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","20","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","21","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","22","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","23","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","24","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","25","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","26","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","27","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","28","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","29","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","30","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","31","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","32","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","33","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","34","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","35","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","36","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","37","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","38","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","39","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","40","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","41","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","42","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","43","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","44","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","45","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","46","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","47","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","48","1"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","49","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","50","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","51","0"
"2016","Planning Area 1.0","VII São Cristovão","Mangueira","17835","52","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","1","4"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","2","3"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","3","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","4","2"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","5","3"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","6","2"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","7","6"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","8","5"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","9","4"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","10","4"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","11","11"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","12","10"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","13","12"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","14","11"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","15","7"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","16","12"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","17","6"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","18","3"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","19","4"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","20","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","21","4"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","22","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","23","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","24","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","25","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","26","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","27","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","28","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","29","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","30","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","31","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","32","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","33","1"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","34","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","35","2"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","36","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","37","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","38","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","39","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","40","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","41","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","42","0"
"2016","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","43","0"
