"Year","State","Month","Cases","Incidence.Per.100000"
1987,"Oaxaca","January",347,125.5
1987,"Puebla","January",7,4.8
1987,"Queretaro","January",0,0.6
1987,"Quintana Roo","January",3,15.6
1987,"San Luis Potosi","January",0,0.5
1987,"Sinaloa","January",43,20.7
1987,"Sonora","January",0,0.2
1987,"Tabasco","January",26,10.7
1987,"Tamaulipas","January",0,0.6
1987,"Tlaxcala","January",0,0
1987,"Veracrúz","January",9,4.9
1987,"Yucatán","January",0,1.1
1987,"Zacatecas","January",0,4.1
1987,"Aguascalientes","February",0,0
1987,"Baja California","February",0,0
1987,"Baja California Sur","February",20,24.8
1987,"Campeche","February",5,24.8
1987,"Coahuila","February",0,0.1
1987,"Colima","February",15,203.7
1987,"Chiapas","February",6,13.9
1987,"Chihuahua","February",0,0
1987,"Distrito Federal","February",0,0
1987,"Durango","February",0,0
1987,"Guanajuato","February",0,0.1
1987,"Guerrero","February",47,53.6
1987,"Hidalgo","February",0,0
1987,"Jalisco","February",9,37.6
1987,"México","February",0,0
1987,"Michoacán","February",5,6.9
1987,"Morelos","February",0,51
1987,"Nayarit","February",13,318
1987,"Nuevo León","February",2,19.4
1987,"Oaxaca","February",90,125.5
1987,"Puebla","February",29,4.8
1987,"Queretaro","February",0,0.6
1987,"Quintana Roo","February",4,15.6
1987,"San Luis Potosi","February",1,0.5
1987,"Sinaloa","February",19,20.7
1987,"Sonora","February",0,0.2
1987,"Tabasco","February",7,10.7
1987,"Tamaulipas","February",2,0.6
1987,"Tlaxcala","February",0,0
1987,"Veracrúz","February",20,4.9
1987,"Yucatán","February",1,1.1
1987,"Zacatecas","February",0,4.1
1987,"Aguascalientes","March",0,0
1987,"Baja California","March",0,0
1987,"Baja California Sur","March",3,24.8
1987,"Campeche","March",4,24.8
1987,"Coahuila","March",0,0.1
1987,"Colima","March",8,203.7
1987,"Chiapas","March",2,13.9
1987,"Chihuahua","March",0,0
1987,"Distrito Federal","March",0,0
1987,"Durango","March",0,0
1987,"Guanajuato","March",0,0.1
1987,"Guerrero","March",46,53.6
1987,"Hidalgo","March",0,0
1987,"Jalisco","March",9,37.6
1987,"México","March",0,0
1987,"Michoacán","March",4,6.9
1987,"Morelos","March",16,51
1987,"Nayarit","March",4,318
1987,"Nuevo León","March",9,19.4
1987,"Oaxaca","March",26,125.5
1987,"Puebla","March",20,4.8
1987,"Queretaro","March",0,0.6
1987,"Quintana Roo","March",1,15.6
1987,"San Luis Potosi","March",2,0.5
1987,"Sinaloa","March",36,20.7
1987,"Sonora","March",0,0.2
1987,"Tabasco","March",2,10.7
1987,"Tamaulipas","March",0,0.6
1987,"Tlaxcala","March",0,0
1987,"Veracrúz","March",2,4.9
1987,"Yucatán","March",0,1.1
1987,"Zacatecas","March",0,4.1
1987,"Aguascalientes","April",0,0
1987,"Baja California","April",0,0
1987,"Baja California Sur","April",9,24.8
1987,"Campeche","April",11,24.8
1987,"Coahuila","April",0,0.1
1987,"Colima","April",22,203.7
1987,"Chiapas","April",5,13.9
1987,"Chihuahua","April",0,0
1987,"Distrito Federal","April",0,0
1987,"Durango","April",0,0
1987,"Guanajuato","April",0,0.1
1987,"Guerrero","April",51,53.6
1987,"Hidalgo","April",0,0
1987,"Jalisco","April",14,37.6
1987,"México","April",0,0
1987,"Michoacán","April",0,6.9
1987,"Morelos","April",3,51
1987,"Nayarit","April",78,318
1987,"Nuevo León","April",0,19.4
1987,"Oaxaca","April",21,125.5
1987,"Puebla","April",8,4.8
1987,"Queretaro","April",0,0.6
1987,"Quintana Roo","April",1,15.6
1987,"San Luis Potosi","April",2,0.5
1987,"Sinaloa","April",0,20.7
1987,"Sonora","April",0,0.2
1987,"Tabasco","April",0,10.7
1987,"Tamaulipas","April",1,0.6
1987,"Tlaxcala","April",0,0
1987,"Veracrúz","April",9,4.9
1987,"Yucatán","April",3,1.1
1987,"Zacatecas","April",0,4.1
1987,"Aguascalientes","May",0,0
1987,"Baja California","May",0,0
1987,"Baja California Sur","May",8,24.8
1987,"Campeche","May",6,24.8
1987,"Coahuila","May",0,0.1
1987,"Colima","May",15,203.7
1987,"Chiapas","May",6,13.9
1987,"Chihuahua","May",0,0
1987,"Distrito Federal","May",0,0
1987,"Durango","May",0,0
1987,"Guanajuato","May",3,0.1
1987,"Guerrero","May",7,53.6
1987,"Hidalgo","May",0,0
1987,"Jalisco","May",9,37.6
1987,"México","May",0,0
1987,"Michoacán","May",1,6.9
1987,"Morelos","May",0,51
1987,"Nayarit","May",27,318
1987,"Nuevo León","May",0,19.4
1987,"Oaxaca","May",38,125.5
1987,"Puebla","May",5,4.8
1987,"Queretaro","May",0,0.6
1987,"Quintana Roo","May",3,15.6
1987,"San Luis Potosi","May",1,0.5
1987,"Sinaloa","May",3,20.7
1987,"Sonora","May",0,0.2
1987,"Tabasco","May",4,10.7
1987,"Tamaulipas","May",3,0.6
1987,"Tlaxcala","May",0,0
1987,"Veracrúz","May",65,4.9
1987,"Yucatán","May",0,1.1
1987,"Zacatecas","May",0,4.1
1987,"Aguascalientes","June",0,0
1987,"Baja California","June",0,0
1987,"Baja California Sur","June",9,24.8
1987,"Campeche","June",4,24.8
1987,"Coahuila","June",0,0.1
1987,"Colima","June",14,203.7
1987,"Chiapas","June",6,13.9
1987,"Chihuahua","June",0,0
1987,"Distrito Federal","June",0,0
1987,"Durango","June",0,0
1987,"Guanajuato","June",0,0.1
1987,"Guerrero","June",44,53.6
1987,"Hidalgo","June",0,0
1987,"Jalisco","June",91,37.6
1987,"México","June",0,0
1987,"Michoacán","June",12,6.9
1987,"Morelos","June",4,51
1987,"Nayarit","June",168,318
1987,"Nuevo León","June",2,19.4
1987,"Oaxaca","June",32,125.5
1987,"Puebla","June",7,4.8
1987,"Queretaro","June",0,0.6
1987,"Quintana Roo","June",2,15.6
1987,"San Luis Potosi","June",3,0.5
1987,"Sinaloa","June",4,20.7
1987,"Sonora","June",0,0.2
1987,"Tabasco","June",8,10.7
1987,"Tamaulipas","June",1,0.6
1987,"Tlaxcala","June",0,0
1987,"Veracrúz","June",9,4.9
1987,"Yucatán","June",1,1.1
1987,"Zacatecas","June",0,4.1
1987,"Aguascalientes","July",0,0
1987,"Baja California","July",0,0
1987,"Baja California Sur","July",1,24.8
1987,"Campeche","July",9,24.8
1987,"Coahuila","July",0,0.1
1987,"Colima","July",14,203.7
1987,"Chiapas","July",43,13.9
1987,"Chihuahua","July",0,0
1987,"Distrito Federal","July",0,0
1987,"Durango","July",0,0
1987,"Guanajuato","July",0,0.1
1987,"Guerrero","July",70,53.6
1987,"Hidalgo","July",0,0
1987,"Jalisco","July",132,37.6
1987,"México","July",0,0
1987,"Michoacán","July",0,6.9
1987,"Morelos","July",19,51
1987,"Nayarit","July",400,318
1987,"Nuevo León","July",2,19.4
1987,"Oaxaca","July",65,125.5
1987,"Puebla","July",3,4.8
1987,"Queretaro","July",1,0.6
1987,"Quintana Roo","July",4,15.6
1987,"San Luis Potosi","July",0,0.5
1987,"Sinaloa","July",11,20.7
1987,"Sonora","July",0,0.2
1987,"Tabasco","July",12,10.7
1987,"Tamaulipas","July",2,0.6
1987,"Tlaxcala","July",0,0
1987,"Veracrúz","July",29,4.9
1987,"Yucatán","July",0,1.1
1987,"Zacatecas","July",0,4.1
1987,"Aguascalientes","August",0,0
1987,"Baja California","August",0,0
1987,"Baja California Sur","August",4,24.8
1987,"Campeche","August",16,24.8
1987,"Coahuila","August",0,0.1
1987,"Colima","August",42,203.7
1987,"Chiapas","August",34,13.9
1987,"Chihuahua","August",0,0
1987,"Distrito Federal","August",0,0
1987,"Durango","August",0,0
1987,"Guanajuato","August",0,0.1
1987,"Guerrero","August",136,53.6
1987,"Hidalgo","August",0,0
1987,"Jalisco","August",384,37.6
1987,"México","August",0,0
1987,"Michoacán","August",16,6.9
1987,"Morelos","August",36,51
1987,"Nayarit","August",236,318
1987,"Nuevo León","August",9,19.4
1987,"Oaxaca","August",84,125.5
1987,"Puebla","August",16,4.8
1987,"Queretaro","August",0,0.6
1987,"Quintana Roo","August",14,15.6
1987,"San Luis Potosi","August",1,0.5
1987,"Sinaloa","August",8,20.7
1987,"Sonora","August",4,0.2
1987,"Tabasco","August",32,10.7
1987,"Tamaulipas","August",0,0.6
1987,"Tlaxcala","August",0,0
1987,"Veracrúz","August",12,4.9
1987,"Yucatán","August",1,1.1
1987,"Zacatecas","August",0,4.1
1987,"Aguascalientes","September",0,0
1987,"Baja California","September",0,0
1987,"Baja California Sur","September",1,24.8
1987,"Campeche","September",22,24.8
1987,"Coahuila","September",1,0.1
1987,"Colima","September",107,203.7
1987,"Chiapas","September",75,13.9
1987,"Chihuahua","September",0,0
1987,"Distrito Federal","September",0,0
1987,"Durango","September",0,0
1987,"Guanajuato","September",0,0.1
1987,"Guerrero","September",281,53.6
1987,"Hidalgo","September",0,0
1987,"Jalisco","September",549,37.6
1987,"México","September",0,0
1987,"Michoacán","September",22,6.9
1987,"Morelos","September",164,51
1987,"Nayarit","September",571,318
1987,"Nuevo León","September",43,19.4
1987,"Oaxaca","September",1049,125.5
1987,"Puebla","September",29,4.8
1987,"Queretaro","September",1,0.6
1987,"Quintana Roo","September",9,15.6
1987,"San Luis Potosi","September",0,0.5
1987,"Sinaloa","September",28,20.7
1987,"Sonora","September",0,0.2
1987,"Tabasco","September",27,10.7
1987,"Tamaulipas","September",2,0.6
1987,"Tlaxcala","September",0,0
1987,"Veracrúz","September",51,4.9
1987,"Yucatán","September",5,1.1
1987,"Zacatecas","September",0,4.1
1987,"Aguascalientes","October",0,0
1987,"Baja California","October",0,0
1987,"Baja California Sur","October",5,24.8
1987,"Campeche","October",24,24.8
1987,"Coahuila","October",0,0.1
1987,"Colima","October",139,203.7
1987,"Chiapas","October",79,13.9
1987,"Chihuahua","October",0,0
1987,"Distrito Federal","October",0,0
1987,"Durango","October",0,0
1987,"Guanajuato","October",0,0.1
1987,"Guerrero","October",241,53.6
1987,"Hidalgo","October",0,0
1987,"Jalisco","October",338,37.6
1987,"México","October",0,0
1987,"Michoacán","October",25,6.9
1987,"Morelos","October",231,51
1987,"Nayarit","October",220,318
1987,"Nuevo León","October",490,19.4
1987,"Oaxaca","October",597,125.5
1987,"Puebla","October",31,4.8
1987,"Queretaro","October",1,0.6
1987,"Quintana Roo","October",12,15.6
1987,"San Luis Potosi","October",0,0.5
1987,"Sinaloa","October",13,20.7
1987,"Sonora","October",0,0.2
1987,"Tabasco","October",10,10.7
1987,"Tamaulipas","October",2,0.6
1987,"Tlaxcala","October",0,0
1987,"Veracrúz","October",81,4.9
1987,"Yucatán","October",0,1.1
1987,"Zacatecas","October",0,4.1
1987,"Aguascalientes","November",0,0
1987,"Baja California","November",0,0
1987,"Baja California Sur","November",6,24.8
1987,"Campeche","November",26,24.8
1987,"Coahuila","November",0,0.1
1987,"Colima","November",213,203.7
1987,"Chiapas","November",28,13.9
1987,"Chihuahua","November",0,0
1987,"Distrito Federal","November",0,0
1987,"Durango","November",0,0
1987,"Guanajuato","November",0,0.1
1987,"Guerrero","November",237,53.6
1987,"Hidalgo","November",0,0
1987,"Jalisco","November",295,37.6
1987,"México","November",0,0
1987,"Michoacán","November",66,6.9
1987,"Morelos","November",130,51
1987,"Nayarit","November",365,318
1987,"Nuevo León","November",25,19.4
1987,"Oaxaca","November",707,125.5
1987,"Puebla","November",30,4.8
1987,"Queretaro","November",2,0.6
1987,"Quintana Roo","November",2,15.6
1987,"San Luis Potosi","November",0,0.5
1987,"Sinaloa","November",159,20.7
1987,"Sonora","November",0,0.2
1987,"Tabasco","November",6,10.7
1987,"Tamaulipas","November",1,0.6
1987,"Tlaxcala","November",0,0
1987,"Veracrúz","November",19,4.9
1987,"Yucatán","November",0,1.1
1987,"Zacatecas","November",0,4.1
1987,"Aguascalientes","December",0,0
1987,"Baja California","December",0,0
1987,"Baja California Sur","December",6,24.8
1987,"Campeche","December",15,24.8
1987,"Coahuila","December",0,0.1
1987,"Colima","December",209,203.7
1987,"Chiapas","December",57,13.9
1987,"Chihuahua","December",0,0
1987,"Distrito Federal","December",0,0
1987,"Durango","December",0,0
1987,"Guanajuato","December",0,0.1
1987,"Guerrero","December",164,53.6
1987,"Hidalgo","December",0,0
1987,"Jalisco","December",89,37.6
1987,"México","December",0,0
1987,"Michoacán","December",45,6.9
1987,"Morelos","December",23,51
1987,"Nayarit","December",549,318
1987,"Nuevo León","December",15,19.4
1987,"Oaxaca","December",244,125.5
1987,"Puebla","December",5,4.8
1987,"Queretaro","December",1,0.6
1987,"Quintana Roo","December",3,15.6
1987,"San Luis Potosi","December",0,0.5
1987,"Sinaloa","December",154,20.7
1987,"Sonora","December",0,0.2
1987,"Tabasco","December",2,10.7
1987,"Tamaulipas","December",0,0.6
1987,"Tlaxcala","December",0,0
1987,"Veracrúz","December",13,4.9
1987,"Yucatán","December",3,1.1
1987,"Zacatecas","December",51,4.1
1988,"Aguascalientes","January",0,0
1988,"Baja California","January",0,0
1988,"Baja California Sur","January",1,9.21
1988,"Campeche","January",0,108.8
1988,"Coahuila","January",0,0
1988,"Colima","January",46,99.91
1988,"Chiapas","January",21,19.54
1988,"Chihuahua","January",0,0.09
1988,"Distrito Federal","January",0,0.01
1988,"Durango","January",0,0
1988,"Guanajuato","January",0,0
1988,"Guerrero","January",34,31.8
1988,"Hidalgo","January",0,0.05
1988,"Jalisco","January",61,90.99
1988,"México","January",0,0
1988,"Michoacán","January",14,8.68
1988,"Morelos","January",25,5.32
1988,"Nayarit","January",13,61.34
1988,"Nuevo León","January",3,8.04
1988,"Oaxaca","January",86,36.91
1988,"Puebla","January",1,2.41
1988,"Querétaro","January",0,0.63
1988,"Quintana Roo","January",6,51.86
1988,"San Luis Potosí","January",0,0.1
1988,"Sinaloa","January",27,18.33
1988,"Sonora","January",0,3.56
1988,"Tabasco","January",1,1.46
1988,"Tamaulipas","January",1,5.52
1988,"Tlaxcala","January",0,0
1988,"Veracruz","January",3,4.45
1988,"Yucatán","January",1,2.69
1988,"Zacatecas","January",0,0.08
1988,"Aguascalientes","February",0,0
1988,"Baja California","February",0,0
1988,"Baja California Sur","February",3,9.21
1988,"Campeche","February",0,108.8
1988,"Coahuila","February",0,0
1988,"Colima","February",46,99.91
1988,"Chiapas","February",4,19.54
1988,"Chihuahua","February",1,0.09
1988,"Distrito Federal","February",0,0.01
1988,"Durango","February",0,0
1988,"Guanajuato","February",0,0
1988,"Guerrero","February",60,31.8
1988,"Hidalgo","February",0,0.05
1988,"Jalisco","February",9,90.99
1988,"México","February",0,0
1988,"Michoacán","February",25,8.68
1988,"Morelos","February",15,5.32
1988,"Nayarit","February",5,61.34
1988,"Nuevo León","February",0,8.04
1988,"Oaxaca","February",41,36.91
1988,"Puebla","February",3,2.41
1988,"Querétaro","February",0,0.63
1988,"Quintana Roo","February",7,51.86
1988,"San Luis Potosí","February",0,0.1
1988,"Sinaloa","February",17,18.33
1988,"Sonora","February",0,3.56
1988,"Tabasco","February",0,1.46
1988,"Tamaulipas","February",0,5.52
1988,"Tlaxcala","February",0,0
1988,"Veracruz","February",10,4.45
1988,"Yucatán","February",2,2.69
1988,"Zacatecas","February",0,0.08
1988,"Aguascalientes","March",0,0
1988,"Baja California","March",0,0
1988,"Baja California Sur","March",3,9.21
1988,"Campeche","March",1,108.8
1988,"Coahuila","March",0,0
1988,"Colima","March",39,99.91
1988,"Chiapas","March",13,19.54
1988,"Chihuahua","March",0,0.09
1988,"Distrito Federal","March",0,0.01
1988,"Durango","March",0,0
1988,"Guanajuato","March",0,0
1988,"Guerrero","March",59,31.8
1988,"Hidalgo","March",0,0.05
1988,"Jalisco","March",14,90.99
1988,"México","March",0,0
1988,"Michoacán","March",36,8.68
1988,"Morelos","March",2,5.32
1988,"Nayarit","March",6,61.34
1988,"Nuevo León","March",1,8.04
1988,"Oaxaca","March",48,36.91
1988,"Puebla","March",3,2.41
1988,"Querétaro","March",0,0.63
1988,"Quintana Roo","March",13,51.86
1988,"San Luis Potosí","March",0,0.1
1988,"Sinaloa","March",5,18.33
1988,"Sonora","March",0,3.56
1988,"Tabasco","March",0,1.46
1988,"Tamaulipas","March",0,5.52
1988,"Tlaxcala","March",0,0
1988,"Veracruz","March",10,4.45
1988,"Yucatán","March",0,2.69
1988,"Zacatecas","March",0,0.08
1988,"Aguascalientes","April",0,0
1988,"Baja California","April",0,0
1988,"Baja California Sur","April",5,9.21
1988,"Campeche","April",3,108.8
1988,"Coahuila","April",0,0
1988,"Colima","April",48,99.91
1988,"Chiapas","April",10,19.54
1988,"Chihuahua","April",0,0.09
1988,"Distrito Federal","April",0,0.01
1988,"Durango","April",0,0
1988,"Guanajuato","April",0,0
1988,"Guerrero","April",52,31.8
1988,"Hidalgo","April",0,0.05
1988,"Jalisco","April",22,90.99
1988,"México","April",0,0
1988,"Michoacán","April",18,8.68
1988,"Morelos","April",3,5.32
1988,"Nayarit","April",3,61.34
1988,"Nuevo León","April",0,8.04
1988,"Oaxaca","April",25,36.91
1988,"Puebla","April",1,2.41
1988,"Querétaro","April",0,0.63
1988,"Quintana Roo","April",6,51.86
1988,"San Luis Potosí","April",1,0.1
1988,"Sinaloa","April",4,18.33
1988,"Sonora","April",0,3.56
1988,"Tabasco","April",2,1.46
1988,"Tamaulipas","April",1,5.52
1988,"Tlaxcala","April",0,0
1988,"Veracruz","April",10,4.45
1988,"Yucatán","April",3,2.69
1988,"Zacatecas","April",0,0.08
1988,"Aguascalientes","May",0,0
1988,"Baja California","May",0,0
1988,"Baja California Sur","May",6,9.21
1988,"Campeche","May",2,108.8
1988,"Coahuila","May",0,0
1988,"Colima","May",48,99.91
1988,"Chiapas","May",44,19.54
1988,"Chihuahua","May",0,0.09
1988,"Distrito Federal","May",0,0.01
1988,"Durango","May",0,0
1988,"Guanajuato","May",0,0
1988,"Guerrero","May",58,31.8
1988,"Hidalgo","May",0,0.05
1988,"Jalisco","May",5,90.99
1988,"México","May",0,0
1988,"Michoacán","May",12,8.68
1988,"Morelos","May",7,5.32
1988,"Nayarit","May",23,61.34
1988,"Nuevo León","May",1,8.04
1988,"Oaxaca","May",61,36.91
1988,"Puebla","May",0,2.41
1988,"Querétaro","May",1,0.63
1988,"Quintana Roo","May",9,51.86
1988,"San Luis Potosí","May",0,0.1
1988,"Sinaloa","May",0,18.33
1988,"Sonora","May",0,3.56
1988,"Tabasco","May",0,1.46
1988,"Tamaulipas","May",20,5.52
1988,"Tlaxcala","May",0,0
1988,"Veracruz","May",23,4.45
1988,"Yucatán","May",0,2.69
1988,"Zacatecas","May",0,0.08
1988,"Aguascalientes","June",0,0
1988,"Baja California","June",0,0
1988,"Baja California Sur","June",1,9.21
1988,"Campeche","June",56,108.8
1988,"Coahuila","June",0,0
1988,"Colima","June",22,99.91
1988,"Chiapas","June",75,19.54
1988,"Chihuahua","June",0,0.09
1988,"Distrito Federal","June",0,0.01
1988,"Durango","June",0,0
1988,"Guanajuato","June",0,0
1988,"Guerrero","June",90,31.8
1988,"Hidalgo","June",0,0.05
1988,"Jalisco","June",21,90.99
1988,"México","June",0,0
1988,"Michoacán","June",12,8.68
1988,"Morelos","June",3,5.32
1988,"Nayarit","June",27,61.34
1988,"Nuevo León","June",2,8.04
1988,"Oaxaca","June",44,36.91
1988,"Puebla","June",8,2.41
1988,"Querétaro","June",1,0.63
1988,"Quintana Roo","June",11,51.86
1988,"San Luis Potosí","June",0,0.1
1988,"Sinaloa","June",2,18.33
1988,"Sonora","June",0,3.56
1988,"Tabasco","June",1,1.46
1988,"Tamaulipas","June",4,5.52
1988,"Tlaxcala","June",0,0
1988,"Veracruz","June",28,4.45
1988,"Yucatán","June",0,2.69
1988,"Zacatecas","June",0,0.08
1988,"Aguascalientes","July",0,0
1988,"Baja California","July",0,0
1988,"Baja California Sur","July",1,9.21
1988,"Campeche","July",249,108.8
1988,"Coahuila","July",0,0
1988,"Colima","July",22,99.91
1988,"Chiapas","July",45,19.54
1988,"Chihuahua","July",0,0.09
1988,"Distrito Federal","July",0,0.01
1988,"Durango","July",0,0
1988,"Guanajuato","July",0,0
1988,"Guerrero","July",78,31.8
1988,"Hidalgo","July",0,0.05
1988,"Jalisco","July",13,90.99
1988,"México","July",0,0
1988,"Michoacán","July",44,8.68
1988,"Morelos","July",1,5.32
1988,"Nayarit","July",8,61.34
1988,"Nuevo León","July",1,8.04
1988,"Oaxaca","July",123,36.91
1988,"Puebla","July",0,2.41
1988,"Querétaro","July",1,0.63
1988,"Quintana Roo","July",20,51.86
1988,"San Luis Potosí","July",1,0.1
